0 qid:1 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1324 '1:2', '2:0', '3:0', '4:0', '5:0', '6:1'
0 qid:1325 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1326 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1326 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1326 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1326 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1326 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
1 qid:1326 '1:1', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:1326 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1326 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1326 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1326 '1:1', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:1326 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1326 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1326 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1326 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1326 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1327 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1327 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1327 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1327 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1327 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
1 qid:1327 '1:2', '2:1', '3:1', '4:1', '5:0', '6:0'
0 qid:1328 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1328 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1328 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1328 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1328 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1328 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1328 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1328 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1328 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1328 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1328 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1328 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:1329 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
1 qid:1329 '1:6', '2:2', '3:0', '4:0', '5:1', '6:1'
0 qid:1329 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:1329 '1:6', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:1329 '1:6', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:1329 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1329 '1:6', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:1329 '1:6', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:1329 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1329 '1:6', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:1329 '1:6', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1330 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1330 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1331 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1332 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1333 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1334 '1:3', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:1'
0 qid:1334 '1:3', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1334 '1:3', '2:3', '3:0', '4:0', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
1 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:1', '6:1'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1334 '1:3', '2:4', '3:1', '4:1', '5:0', '6:0'
0 qid:1335 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1335 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1335 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1335 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1335 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1335 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1335 '1:6', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1335 '1:6', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1335 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1335 '1:6', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1335 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1336 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1336 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1336 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1336 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1337 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1337 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1337 '1:2', '2:0', '3:0', '4:0', '5:0', '6:1'
0 qid:1337 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1337 '1:2', '2:0', '3:0', '4:0', '5:0', '6:1'
0 qid:1337 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1337 '1:2', '2:0', '3:0', '4:0', '5:0', '6:1'
0 qid:1337 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1337 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1337 '1:2', '2:0', '3:0', '4:0', '5:0', '6:1'
0 qid:1337 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1338 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1339 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1339 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1339 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1339 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1339 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1339 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1339 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1339 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1339 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1339 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1339 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1339 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1339 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1339 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1340 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1340 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
1 qid:1340 '1:2', '2:1', '3:1', '4:1', '5:0', '6:0'
0 qid:1340 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1340 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1341 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1341 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1342 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1343 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1343 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:1'
0 qid:1343 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1344 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1344 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1344 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1344 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1344 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1344 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1344 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1344 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1344 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1344 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1344 '1:6', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1345 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1346 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1346 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1346 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1347 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1347 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1348 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1348 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1348 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1348 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1348 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1348 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1348 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1348 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1348 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1348 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1348 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1348 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1349 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1349 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1349 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1349 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1349 '1:6', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1349 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1349 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1349 '1:6', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1349 '1:6', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1350 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1351 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1351 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1351 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1351 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1351 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1351 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1351 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1351 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1351 '1:1', '2:1', '3:0', '4:0', '5:0', '6:1'
0 qid:1351 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1351 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1351 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1351 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1351 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1352 '1:2', '2:0', '3:0', '4:0', '5:0', '6:1'
0 qid:1352 '1:2', '2:0', '3:0', '4:0', '5:0', '6:1'
0 qid:1352 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1352 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
1 qid:1352 '1:2', '2:0', '3:0', '4:0', '5:1', '6:1'
0 qid:1352 '1:2', '2:1', '3:1', '4:1', '5:0', '6:1'
0 qid:1352 '1:2', '2:1', '3:1', '4:1', '5:0', '6:1'
0 qid:1353 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1353 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1353 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
1 qid:1353 '1:2', '2:1', '3:1', '4:1', '5:0', '6:0'
0 qid:1354 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1354 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1354 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1354 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1354 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1354 '1:2', '2:0', '3:0', '4:0', '5:0', '6:1'
0 qid:1355 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1355 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1355 '1:1', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:1355 '1:1', '2:2', '3:0', '4:0', '5:0', '6:1'
0 qid:1355 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1355 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1355 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1355 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1355 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1355 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1355 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1355 '1:1', '2:-1', '3:0', '4:0', '5:0', '6:0'
0 qid:1355 '1:1', '2:1', '3:0', '4:0', '5:0', '6:0'
0 qid:1356 '1:2', '2:0', '3:0', '4:0', '5:0', '6:1'
0 qid:1356 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
0 qid:1356 '1:2', '2:0', '3:0', '4:0', '5:0', '6:0'
